Open Time,Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,TB Base Volume,TB Quote Volume,Ignore
2019-11-14,2019-11-14 00:00:00.000000000,0.00506,0.006666,0.0045,0.00466,22670252.0,2019-11-14 23:59:59.999000064,110090.79116,832,9528122.0,46193.211056,0
2019-11-15,2019-11-15 00:00:00.000000000,0.00466,0.0051,0.00453,0.0049,15260184.0,2019-11-15 23:59:59.999000064,73582.337326,522,4011357.0,19408.041625,0
2019-11-16,2019-11-16 00:00:00.000000000,0.0049,0.004966,0.004719,0.004815,8006198.0,2019-11-16 23:59:59.999000064,38974.649332,488,3339721.0,16259.249635,0
2019-11-17,2019-11-17 00:00:00.000000000,0.004813,0.004837,0.00459,0.004732,4813704.0,2019-11-17 23:59:59.999000064,22612.168627,322,2517330.0,11852.49732,0
2019-11-18,2019-11-18 00:00:00.000000000,0.004732,0.004732,0.004203,0.004307,3480591.0,2019-11-18 23:59:59.999000064,15526.602123,337,1418206.0,6334.130341,0
2019-11-19,2019-11-19 00:00:00.000000000,0.004306,0.004569,0.0041,0.00435,10251602.0,2019-11-19 23:59:59.999000064,43831.887772,562,4666796.0,20070.780754,0
2019-11-20,2019-11-20 00:00:00.000000000,0.004342,0.004399,0.004258,0.004361,1974887.0,2019-11-20 23:59:59.999000064,8497.362348,133,1156611.0,4981.539868,0
2019-11-21,2019-11-21 00:00:00.000000000,0.004316,0.004353,0.003841,0.003955,2247936.0,2019-11-21 23:59:59.999000064,9039.351667,265,882340.0,3553.967045,0
2019-11-22,2019-11-22 00:00:00.000000000,0.003936,0.004418,0.003325,0.003899,8209281.0,2019-11-22 23:59:59.999000064,32116.592683,467,3470670.0,13746.898387,0
2019-11-23,2019-11-23 00:00:00.000000000,0.003894,0.004222,0.003769,0.004164,4551080.0,2019-11-23 23:59:59.999000064,18158.842293,357,1768127.0,7069.894188,0
2019-11-24,2019-11-24 00:00:00.000000000,0.00417,0.004172,0.00365,0.003672,5443069.0,2019-11-24 23:59:59.999000064,21057.769933,339,3138605.0,12176.803101,0
2019-11-25,2019-11-25 00:00:00.000000000,0.00366,0.004083,0.003426,0.003833,7035921.0,2019-11-25 23:59:59.999000064,26945.996343,388,3871554.0,14948.933771,0
2019-11-26,2019-11-26 00:00:00.000000000,0.003883,0.00419,0.003808,0.004124,4929135.0,2019-11-26 23:59:59.999000064,20113.749557,358,2192297.0,8964.445598,0
2019-11-27,2019-11-27 00:00:00.000000000,0.004123,0.004298,0.003775,0.004224,4192311.0,2019-11-27 23:59:59.999000064,16725.401217,291,2299815.0,9096.308504,0
2019-11-28,2019-11-28 00:00:00.000000000,0.004245,0.004799,0.004172,0.004364,21103761.0,2019-11-28 23:59:59.999000064,95289.06754,903,9969552.0,44958.042298,0
2019-11-29,2019-11-29 00:00:00.000000000,0.004363,0.004649,0.004272,0.004639,6965326.0,2019-11-29 23:59:59.999000064,31086.739245,541,2727830.0,12193.598259,0
2019-11-30,2019-11-30 00:00:00.000000000,0.004639,0.004639,0.004168,0.004342,4913148.0,2019-11-30 23:59:59.999000064,21443.385161,428,1796628.0,7880.645577,0
2019-12-01,2019-12-01 00:00:00.000000000,0.004267,0.004314,0.004011,0.004189,7059172.0,2019-12-01 23:59:59.999000064,29398.173325,541,1513218.0,6285.35331,0
2019-12-02,2019-12-02 00:00:00.000000000,0.004189,0.004191,0.003701,0.004065,15750607.0,2019-12-02 23:59:59.999000064,62004.434708,688,6539026.0,25508.553089,0
2019-12-03,2019-12-03 00:00:00.000000000,0.004048,0.004099,0.00381,0.003956,5390517.0,2019-12-03 23:59:59.999000064,21041.918543,512,2939535.0,11514.823289,0
2019-12-04,2019-12-04 00:00:00.000000000,0.003958,0.0041,0.00375,0.003812,5258344.0,2019-12-04 23:59:59.999000064,20264.561991,335,3082076.0,11897.339974,0
2019-12-05,2019-12-05 00:00:00.000000000,0.003835,0.004351,0.003511,0.003929,6824048.0,2019-12-05 23:59:59.999000064,26009.178214,439,3009107.0,11546.599573,0
2019-12-06,2019-12-06 00:00:00.000000000,0.003929,0.004033,0.003813,0.003957,9359409.0,2019-12-06 23:59:59.999000064,36373.160359,291,5455302.0,21082.28197,0
2019-12-07,2019-12-07 00:00:00.000000000,0.003957,0.004025,0.003908,0.003939,5661615.0,2019-12-07 23:59:59.999000064,22524.219368,214,2161702.0,8573.578191,0
2019-12-08,2019-12-08 00:00:00.000000000,0.003957,0.004261,0.003856,0.004048,15458064.0,2019-12-08 23:59:59.999000064,62241.190989,586,4448148.0,18076.065234,0
